"Date","Price","Open","High","Low","Vol.","Change %"
"03/24/2019","25,928.68","25,490.72","25,949.32","25,372.26","1.42B","1.67%"
"03/17/2019","25,502.32","25,801.88","26,109.68","25,501.45","1.69B","-1.34%"
"03/10/2019","25,848.87","25,208.00","25,927.91","25,208.00","1.87B","1.57%"
"03/03/2019","25,450.24","26,122.19","26,155.98","25,252.46","1.36B","-2.21%"
"02/24/2019","26,026.32","26,126.15","26,241.42","25,877.24","1.42B","-0.02%"
"02/17/2019","26,031.81","25,849.85","26,052.90","25,762.21","1.10B","0.57%"
"02/10/2019","25,883.25","25,142.81","25,883.72","25,009.10","1.42B","3.09%"
"02/03/2019","25,106.33","25,062.12","25,439.04","24,883.04","1.40B","0.17%"
"01/27/2019","25,063.89","24,596.98","25,193.15","24,323.94","1.95B","1.32%"
"01/20/2019","24,737.20","24,607.76","24,860.15","24,244.31","1.35B","0.12%"
"01/13/2019","24,706.35","23,880.53","24,750.22","23,765.24","1.53B","2.96%"
"01/06/2019","23,995.95","23,474.26","24,014.78","23,301.59","1.58B","2.40%"
"12/30/2018","23,433.16","23,153.94","23,518.64","22,638.41","1.43B","1.61%"
"12/23/2018","23,062.40","22,317.28","23,381.88","21,712.53","1.49B","2.75%"
"12/16/2018","22,445.37","23,986.83","24,088.08","22,396.34","2.86B","-6.87%"
"12/09/2018","24,100.51","24,360.95","24,828.29","23,881.37","1.79B","-1.18%"
"12/02/2018","24,388.95","25,779.57","25,980.21","24,242.22","1.68B","-4.50%"
"11/25/2018","25,538.46","24,364.13","25,549.71","24,364.13","1.76B","5.16%"
"11/18/2018","24,285.95","25,392.61","25,392.61","24,268.74","1.25B","-4.44%"
"11/11/2018","25,413.22","25,959.33","25,966.71","24,787.79","1.82B","-2.22%"
"11/04/2018","25,989.30","25,261.47","26,277.82","25,261.47","1.58B","2.84%"
"10/28/2018","25,270.83","24,818.98","25,578.98","24,122.23","2.18B","2.36%"
"10/21/2018","24,688.31","25,492.14","25,561.34","24,445.19","2.19B","-2.97%"
"10/14/2018","25,444.34","25,332.46","25,817.68","25,236.01","1.57B","0.41%"
"10/07/2018","25,339.99","26,399.45","26,539.94","24,899.77","1.91B","-4.19%"
"09/30/2018","26,447.05","26,598.36","26,951.81","26,301.81","1.33B","-0.04%"
"09/23/2018","26,458.31","26,705.25","26,709.94","26,349.34","1.24B","-1.07%"
"09/16/2018","26,743.50","26,151.66","26,769.16","26,030.35","1.64B","2.25%"
"09/09/2018","26,154.67","25,991.91","26,211.11","25,754.32","1.29B","0.92%"
"09/02/2018","25,916.54","25,916.07","26,073.68","25,805.95","1.09B","-0.19%"
"08/26/2018","25,964.82","25,882.71","26,167.94","25,879.77","1.16B","0.68%"
"08/19/2018","25,790.35","25,727.70","25,888.82","25,608.02","1.10B","0.47%"
"08/12/2018","25,669.32","25,327.19","25,728.16","24,965.77","1.36B","1.41%"
"08/05/2018","25,313.14","25,437.43","25,692.72","25,222.88","1.15B","-0.59%"
"07/29/2018","25,462.58","25,439.32","25,500.16","25,120.07","1.51B","0.05%"
"07/22/2018","25,451.06","25,036.90","25,587.24","24,983.33","1.40B","1.57%"
"07/15/2018","25,058.12","25,025.58","25,215.32","24,979.64","1.29B","0.15%"
"07/08/2018","25,019.41","24,519.20","25,043.21","24,518.43","1.20B","2.30%"
"07/01/2018","24,456.48","24,161.53","24,520.29","24,077.56","862.18M","0.76%"
"06/24/2018","24,271.41","24,463.73","24,569.02","23,997.21","1.69B","-1.26%"
"06/17/2018","24,580.89","24,944.28","25,003.10","24,406.63","1.90B","-2.03%"
"06/10/2018","25,090.48","25,336.67","25,402.83","24,894.38","1.87B","-0.89%"
"06/03/2018","25,316.53","24,727.55","25,326.09","24,710.82","1.64B","2.77%"
"05/27/2018","24,635.21","24,606.59","24,714.48","24,247.84","1.47B","-0.48%"
"05/20/2018","24,753.09","24,883.06","25,086.49","24,605.90","1.60B","0.15%"
"05/13/2018","24,715.09","24,879.37","24,994.19","24,629.39","1.45B","-0.47%"
"05/06/2018","24,831.17","24,317.66","24,868.65","24,198.34","1.59B","2.34%"
"04/29/2018","24,262.51","24,410.41","24,498.23","23,531.31","1.90B","-0.20%"
"04/22/2018","24,311.19","24,488.07","24,579.94","23,823.08","2.04B","-0.62%"
"04/15/2018","24,462.94","24,483.15","24,858.97","24,375.04","1.87B","0.42%"
"04/08/2018","24,360.14","24,037.52","24,646.45","23,954.83","1.70B","1.79%"
"04/01/2018","23,932.76","24,076.60","24,622.26","23,344.52","2.04B","-0.71%"
"03/25/2018","24,103.11","23,825.74","24,446.22","23,708.73","2.00B","2.42%"
"03/18/2018","23,533.20","24,893.69","24,977.65","23,509.06","1.99B","-5.67%"
"03/11/2018","24,946.51","25,372.44","25,449.15","24,668.83","2.14B","-1.54%"
"03/04/2018","25,335.74","24,471.31","25,336.33","24,387.15","1.81B","3.25%"
"02/25/2018","24,538.06","25,403.35","25,800.35","24,217.76","2.31B","-3.05%"
"02/18/2018","25,309.99","25,124.91","25,313.91","24,792.99","1.59B","0.36%"
"02/11/2018","25,219.38","24,337.76","25,432.42","24,290.48","2.13B","4.25%"
"02/04/2018","24,190.90","25,337.87","25,520.53","23,360.29","3.44B","-5.21%"
"01/28/2018","25,520.96","26,584.28","26,608.90","25,490.66","2.28B","-4.12%"
"01/21/2018","26,616.71","26,025.32","26,616.71","25,974.65","2.26B","2.09%"
"01/14/2018","26,071.72","25,987.62","26,153.42","25,702.99","2.21B","1.04%"
"01/07/2018","25,803.19","25,308.40","25,810.43","25,235.41","1.74B","2.01%"
"12/31/2017","25,295.87","24,809.35","25,299.79","24,741.70","1.56B","2.33%"
"12/24/2017","24,719.22","24,715.84","24,871.66","24,708.42","905.90M","-0.14%"
"12/17/2017","24,754.06","24,739.56","24,876.07","24,697.11","1.63B","0.42%"
"12/10/2017","24,651.74","24,338.11","24,688.62","24,314.74","1.92B","1.33%"
"12/03/2017","24,329.16","24,424.11","24,534.04","24,101.24","1.72B","0.40%"
"11/26/2017","24,231.59","23,552.86","24,327.82","23,545.02","1.92B","2.86%"
"11/19/2017","23,557.99","23,370.71","23,617.80","23,360.58","1.03B","0.86%"
"11/12/2017","23,358.24","23,367.47","23,492.19","23,242.75","2.24B","-0.27%"
"11/05/2017","23,422.21","23,533.96","23,602.12","23,310.02","1.53B","-0.50%"
"10/29/2017","23,539.19","23,405.75","23,557.06","23,327.87","1.85B","0.45%"
"10/22/2017","23,434.19","23,348.95","23,485.25","23,251.11","2.15B","0.45%"
"10/15/2017","23,328.63","22,892.92","23,328.84","22,887.12","1.62B","2.00%"
"10/08/2017","22,871.72","22,779.73","22,905.33","22,739.38","1.50B","0.43%"
"10/01/2017","22,773.67","22,423.47","22,777.04","22,416.00","1.21B","1.65%"
"09/24/2017","22,405.09","22,320.47","22,405.63","22,219.11","1.50B","0.25%"
"09/17/2017","22,349.59","22,297.92","22,419.51","22,283.35","1.52B","0.36%"
"09/10/2017","22,268.34","21,927.79","22,275.02","21,927.79","1.79B","2.16%"
"09/03/2017","21,797.79","21,912.37","21,921.09","21,709.63","1.27B","-0.86%"
"08/27/2017","21,987.56","21,832.50","22,038.97","21,673.58","1.32B","0.80%"
"08/20/2017","21,813.67","21,671.36","21,912.83","21,600.34","1.20B","0.64%"
"08/13/2017","21,674.51","21,945.64","22,085.71","21,641.63","1.39B","-0.84%"
"08/06/2017","21,858.32","22,100.20","22,179.11","21,842.74","1.29B","-1.06%"
"07/30/2017","22,092.81","21,863.39","22,092.81","21,861.71","1.51B","1.20%"
"07/23/2017","21,830.31","21,577.78","21,841.18","21,496.13","1.56B","1.16%"
"07/16/2017","21,580.07","21,633.97","21,661.91","21,471.14","1.43B","-0.27%"
"07/09/2017","21,637.74","21,381.23","21,681.53","21,279.30","1.25B","1.04%"
"07/02/2017","21,414.34","21,392.30","21,562.75","21,305.38","1.02B","0.30%"
"06/25/2017","21,349.63","21,434.68","21,506.21","21,197.08","1.46B","-0.21%"
"06/18/2017","21,394.76","21,444.75","21,535.03","21,333.89","1.53B","0.05%"
"06/11/2017","21,384.28","21,259.95","21,391.97","21,186.15","2.07B","0.53%"
"06/04/2017","21,271.97","21,195.03","21,305.35","21,113.31","1.55B","0.31%"
"05/28/2017","21,206.29","21,045.49","21,225.04","20,942.57","1.22B","0.60%"
"05/21/2017","21,080.28","20,867.77","21,112.32","20,860.16","1.28B","1.32%"
"05/14/2017","20,804.84","20,923.63","21,033.53","20,553.45","1.84B","-0.44%"
"05/07/2017","20,896.61","20,991.26","21,046.85","20,798.90","1.41B","-0.53%"
"04/30/2017","21,006.94","20,962.73","21,006.94","20,847.95","1.47B","0.32%"
"04/23/2017","20,940.51","20,723.59","21,070.90","20,723.59","1.65B","1.91%"
"04/16/2017","20,547.76","20,484.75","20,644.41","20,379.55","1.47B","0.46%"
"04/09/2017","20,453.25","20,668.22","20,750.33","20,453.25","989.08M","-0.98%"
"04/02/2017","20,656.10","20,665.17","20,887.50","20,517.82","1.28B","-0.03%"
"03/26/2017","20,663.22","20,488.35","20,753.78","20,412.80","1.38B","0.32%"
"03/19/2017","20,596.72","20,916.27","20,970.04","20,529.67","1.52B","-1.52%"
"03/12/2017","20,914.62","20,899.28","21,000.11","20,786.31","1.64B","0.06%"
"03/05/2017","20,902.98","20,955.71","20,986.43","20,777.16","1.43B","-0.49%"
"02/26/2017","21,005.71","20,808.71","21,169.11","20,774.76","1.56B","0.88%"
"02/19/2017","20,821.76","20,663.43","20,840.70","20,663.37","1.24B","0.96%"
"02/12/2017","20,624.05","20,338.54","20,639.87","20,322.95","1.75B","1.75%"
"02/05/2017","20,269.37","20,025.61","20,298.21","20,002.81","1.48B","0.99%"
"01/29/2017","20,071.46","20,028.62","20,081.48","19,784.77","1.81B","-0.11%"
"01/22/2017","20,093.78","19,794.79","20,125.58","19,732.36","1.77B","1.34%"
"01/15/2017","19,827.25","19,848.82","19,882.99","19,677.94","1.36B","-0.29%"
"01/08/2017","19,885.73","19,931.41","19,973.42","19,770.47","1.49B","-0.39%"
"01/01/2017","19,963.80","19,872.86","19,999.63","19,775.93","1.17B","1.02%"
"12/25/2016","19,762.60","19,943.46","19,981.11","19,718.67","790.84M","-0.86%"
"12/18/2016","19,933.81","19,836.66","19,987.63","19,832.95","1.26B","0.46%"
"12/11/2016","19,843.41","19,770.20","19,966.43","19,747.74","2.06B","0.44%"
"12/04/2016","19,756.85","19,244.35","19,757.74","19,184.74","1.65B","3.06%"
"11/27/2016","19,170.42","19,122.14","19,225.29","19,062.22","528.27M","0.10%"
"11/20/2016","19,152.14","18,898.68","19,152.14","18,883.10","289.60M","1.51%"
"11/13/2016","18,867.93","18,876.77","18,934.05","18,806.06","500.04M","0.11%"
"11/06/2016","18,847.66","17,994.64","18,873.66","17,994.64","618.07M","5.36%"
"10/30/2016","17,888.28","18,176.60","18,193.68","17,883.56","475.59M","-1.50%"
"10/23/2016","18,161.19","18,197.14","18,275.04","18,062.30","449.46M","0.09%"
"10/16/2016","18,145.71","18,135.85","18,252.20","18,049.77","445.46M","0.04%"
"10/09/2016","18,138.38","18,282.95","18,399.96","17,959.95","403.16M","-0.56%"
"10/02/2016","18,240.49","18,279.60","18,319.73","18,116.26","385.75M","-0.37%"
"09/25/2016","18,308.15","18,217.76","18,369.62","18,052.16","508.65M","0.26%"
"09/18/2016","18,261.45","18,154.82","18,449.88","18,093.05","404.85M","0.76%"
"09/11/2016","18,123.80","18,028.95","18,358.69","17,992.21","687.55M","0.21%"
"09/04/2016","18,085.45","18,493.40","18,551.54","18,085.45","351.02M","-2.20%"
"08/28/2016","18,491.96","18,421.29","18,544.76","18,295.48","380.79M","0.52%"
"08/21/2016","18,395.40","18,535.86","18,631.60","18,335.34","362.92M","-0.85%"
"08/14/2016","18,552.57","18,588.59","18,668.44","18,468.68","364.83M","-0.13%"
"08/07/2016","18,576.47","18,540.65","18,638.34","18,468.78","327.73M","0.18%"
"07/31/2016","18,543.53","18,434.50","18,543.53","18,247.79","408.63M","0.60%"
"07/24/2016","18,432.24","18,554.49","18,555.69","18,368.82","470.84M","-0.75%"
"07/17/2016","18,570.85","18,521.55","18,622.01","18,469.67","429.12M","0.29%"
"07/10/2016","18,516.55","18,161.53","18,557.43","18,161.53","462.75M","2.04%"
"07/03/2016","18,146.74","17,904.45","18,166.77","17,713.45","371.71M","1.10%"
"06/26/2016","17,949.37","17,355.21","18,002.38","17,063.08","572.49M","3.15%"
"06/19/2016","17,400.75","17,736.87","18,011.07","17,356.34","611.07M","-1.55%"
"06/12/2016","17,675.16","17,830.50","17,893.28","17,471.29","630.19M","-1.06%"
"06/05/2016","17,865.34","17,825.69","18,016.00","17,812.34","382.10M","0.33%"
"05/29/2016","17,807.06","17,891.50","17,899.24","17,664.79","383.76M","-0.37%"
"05/22/2016","17,873.22","17,507.04","17,891.71","17,480.05","395.58M","2.13%"
"05/15/2016","17,500.94","17,531.76","17,755.80","17,331.07","478.34M","-0.20%"
"05/08/2016","17,535.32","17,743.85","17,934.61","17,512.48","423.98M","-1.16%"
"05/01/2016","17,740.63","17,783.78","17,912.35","17,580.38","433.74M","-0.19%"
"04/24/2016","17,773.64","17,990.94","18,084.66","17,651.98","523.02M","-1.28%"
"04/17/2016","18,003.75","17,890.20","18,167.63","17,848.22","516.26M","0.59%"
"04/10/2016","17,897.46","17,586.48","17,962.14","17,553.57","482.50M","1.82%"
"04/03/2016","17,576.96","17,799.39","17,806.38","17,484.23","469.97M","-1.21%"
"03/27/2016","17,792.75","17,526.08","17,811.48","17,434.27","443.44M","1.58%"
"03/20/2016","17,515.73","17,589.70","17,648.94","17,399.01","348.19M","-0.49%"
"03/13/2016","17,602.30","17,207.49","17,620.58","17,120.35","747.10M","2.26%"
"03/06/2016","17,213.31","16,991.29","17,220.09","16,821.86","566.37M","1.21%"
"02/28/2016","17,006.77","16,634.15","17,062.38","16,510.40","533.77M","2.20%"
"02/21/2016","16,639.97","16,417.13","16,795.98","16,165.86","486.63M","1.51%"
"02/14/2016","16,391.99","16,012.39","16,511.84","16,012.39","505.41M","2.62%"
"02/07/2016","15,973.84","16,147.51","16,201.89","15,503.01","720.52M","-1.43%"
"01/31/2016","16,204.97","16,453.63","16,510.98","15,960.45","653.03M","-1.59%"
"01/24/2016","16,466.30","16,086.46","16,466.30","15,863.72","727.87M","2.32%"
"01/17/2016","16,093.51","16,009.45","16,171.96","15,450.56","627.22M","0.66%"
"01/10/2016","15,988.08","16,358.71","16,593.51","15,842.11","796.84M","-2.19%"
"01/03/2016","16,346.45","17,405.48","17,405.48","16,314.57","692.14M","-6.19%"
"12/27/2015","17,425.03","17,535.66","17,750.02","17,421.16","283.08M","-0.72%"
"12/20/2015","17,552.17","17,154.94","17,607.92","17,116.73","339.65M","2.47%"
"12/13/2015","17,128.55","17,277.11","17,796.76","17,124.31","850.10M","-0.79%"
"12/06/2015","17,265.21","17,845.49","17,845.49","17,230.50","577.22M","-3.26%"
"11/29/2015","17,847.63","17,802.84","17,901.58","17,425.56","626.93M","0.28%"
"11/22/2015","17,798.49","17,823.61","17,868.18","17,683.51","391.21M","-0.14%"
"11/15/2015","17,823.81","17,229.94","17,914.34","17,210.43","679.37M","3.35%"
"11/08/2015","17,245.24","17,900.78","17,900.78","17,238.89","573.38M","-3.71%"
"11/01/2015","17,910.33","17,672.62","17,977.85","17,655.02","499.38M","1.40%"
"10/25/2015","17,663.54","17,649.57","17,799.96","17,540.57","587.01M","0.10%"
"10/18/2015","17,646.70","17,209.43","17,679.37","17,129.19","642.71M","2.50%"
"10/11/2015","17,215.97","17,082.29","17,220.02","16,887.67","560.84M","0.77%"
"10/04/2015","17,084.49","16,502.10","17,110.88","16,502.10","567.82M","3.72%"
"09/27/2015","16,472.37","16,313.26","16,472.77","15,942.37","655.14M","0.97%"
"09/20/2015","16,314.67","16,406.10","16,578.60","16,016.36","548.77M","-0.43%"
"09/13/2015","16,384.58","16,450.86","16,933.43","16,330.87","756.64M","-0.30%"
"09/06/2015","16,433.09","16,109.93","16,664.65","16,109.93","469.98M","2.05%"
"08/30/2015","16,102.38","16,632.02","16,632.02","15,979.95","683.30M","-3.25%"
"08/23/2015","16,643.01","16,459.75","16,669.97","15,370.33","1.02B","1.11%"
"08/16/2015","16,459.75","17,472.66","17,568.40","16,459.55","611.70M","-5.82%"
"08/09/2015","17,477.40","17,375.18","17,629.13","17,125.81","486.50M","0.60%"
"08/02/2015","17,373.38","17,696.74","17,704.76","17,279.08","467.36M","-1.79%"
"07/26/2015","17,689.86","17,561.78","17,783.59","17,399.17","497.22M","0.69%"
"07/19/2015","17,568.53","18,085.91","18,137.12","17,553.73","479.68M","-2.86%"
"07/12/2015","18,086.45","17,787.27","18,131.61","17,787.27","435.12M","1.84%"
"07/05/2015","17,760.41","17,728.08","17,797.49","17,465.68","452.12M","0.17%"
"06/28/2015","17,730.11","17,936.74","17,936.74","17,576.50","412.91M","-1.21%"
"06/21/2015","17,946.68","18,027.63","18,188.81","17,890.36","495.84M","-0.38%"
"06/14/2015","18,015.95","17,890.76","18,174.73","17,698.42","614.60M","0.65%"
"06/07/2015","17,898.84","17,849.46","18,109.77","17,714.97","447.09M","0.28%"
"05/31/2015","17,849.46","18,017.82","18,168.09","17,822.90","418.92M","-0.90%"
"05/24/2015","18,010.68","18,229.75","18,229.75","17,967.74","413.16M","-1.21%"
"05/17/2015","18,232.02","18,267.25","18,351.36","18,217.14","409.62M","-0.22%"
"05/10/2015","18,272.56","18,187.78","18,272.72","17,924.80","460.31M","0.45%"
"05/03/2015","18,191.11","18,026.02","18,205.23","17,733.12","457.67M","0.93%"
"04/26/2015","18,024.06","18,097.89","18,175.56","17,774.89","569.03M","-0.31%"
"04/19/2015","18,080.14","17,841.18","18,133.03","17,841.18","508.97M","1.42%"
"04/12/2015","17,826.30","18,052.32","18,169.26","17,748.53","544.91M","-1.28%"
"04/05/2015","18,057.65","17,755.50","18,066.76","17,646.80","452.96M","1.66%"
"03/29/2015","17,763.24","17,727.48","18,008.64","17,585.01","414.24M","0.29%"
"03/22/2015","17,712.66","18,136.73","18,205.93","17,579.27","512.78M","-2.29%"
"03/15/2015","18,127.65","17,751.24","18,197.29","17,697.52","757.34M","2.13%"
"03/08/2015","17,749.31","17,856.56","18,031.04","17,620.49","533.57M","-0.60%"
"03/01/2015","17,856.78","18,134.05","18,288.63","17,825.15","443.72M","-1.52%"
"02/22/2015","18,132.70","18,140.76","18,244.38","18,054.84","426.08M","-0.04%"
"02/15/2015","18,140.44","18,019.80","18,144.29","17,878.37","364.37M","0.67%"
"02/08/2015","18,019.35","17,821.49","18,037.41","17,685.32","463.80M","1.09%"
"02/01/2015","17,824.29","17,169.99","17,951.09","17,037.76","497.00M","3.84%"
"01/25/2015","17,164.95","17,668.11","17,696.36","17,136.30","619.39M","-2.87%"
"01/18/2015","17,672.60","17,516.96","17,840.89","17,346.73","424.23M","0.92%"
"01/11/2015","17,511.57","17,742.05","17,923.01","17,243.55","536.02M","-1.27%"
"01/04/2015","17,737.37","17,821.30","17,916.04","17,262.37","517.34M","-0.54%"
"12/28/2014","17,832.99","18,046.58","18,073.04","17,731.30","260.46M","-1.22%"
"12/21/2014","18,053.71","17,812.25","18,103.45","17,812.25","276.78M","1.40%"
"12/14/2014","17,804.80","17,285.74","17,874.03","17,067.59","816.59M","3.03%"
"12/07/2014","17,280.83","17,954.94","17,960.56","17,280.83","516.24M","-3.78%"
"11/30/2014","17,958.79","17,827.27","17,991.19","17,726.55","423.13M","0.73%"
"11/23/2014","17,828.24","17,812.63","17,893.42","17,790.89","321.61M","0.10%"
"11/16/2014","17,810.06","17,631.85","17,894.83","17,603.89","450.22M","0.99%"
"11/09/2014","17,634.74","17,568.98","17,705.48","17,536.17","353.68M","0.35%"
"11/02/2014","17,573.93","17,390.90","17,575.33","17,278.36","390.98M","1.05%"
"10/26/2014","17,390.52","16,796.10","17,395.54","16,729.83","434.69M","3.48%"
"10/19/2014","16,805.41","16,373.15","16,811.71","16,260.54","481.31M","2.59%"
"10/12/2014","16,380.41","16,535.43","16,602.41","15,855.12","648.20M","-0.99%"
"10/05/2014","16,544.10","17,010.34","17,099.39","16,543.91","481.47M","-2.74%"
"09/28/2014","17,009.69","17,107.69","17,145.10","16,674.04","440.18M","-0.60%"
"09/21/2014","17,113.15","17,271.71","17,277.88","16,945.80","400.10M","-0.96%"
"09/14/2014","17,279.74","16,988.76","17,350.64","16,951.38","667.67M","1.72%"
"09/07/2014","16,987.51","17,131.71","17,137.88","16,937.67","357.93M","-0.87%"
"08/31/2014","17,137.36","17,097.42","17,161.55","17,009.07","272.33M","0.23%"
"08/24/2014","17,098.45","17,011.81","17,153.80","17,011.81","303.16M","0.57%"
"08/17/2014","17,001.22","16,664.45","17,074.59","16,664.45","334.35M","2.03%"
"08/10/2014","16,662.91","16,557.27","16,775.27","16,518.06","365.90M","0.66%"
"08/03/2014","16,553.93","16,493.72","16,596.22","16,333.78","394.33M","0.37%"
"07/27/2014","16,493.37","16,956.91","17,056.46","16,437.07","406.44M","-2.75%"
"07/20/2014","16,960.57","17,095.11","17,133.43","16,915.65","352.67M","-0.82%"
"07/13/2014","17,100.18","16,950.93","17,151.56","16,950.93","485.58M","0.92%"
"07/06/2014","16,943.81","17,063.83","17,063.83","16,805.38","331.95M","-0.73%"
"06/29/2014","17,068.26","16,852.49","17,074.65","16,801.94","289.05M","1.28%"
"06/22/2014","16,851.84","16,946.50","16,969.70","16,746.09","419.13M","-0.56%"
"06/15/2014","16,947.08","16,765.56","16,978.02","16,722.86","542.72M","1.02%"
"06/08/2014","16,775.74","16,926.08","16,970.17","16,703.73","361.33M","-0.88%"
"06/01/2014","16,924.28","16,716.85","16,924.28","16,673.65","341.95M","1.24%"
"05/25/2014","16,717.17","16,607.42","16,721.22","16,607.42","304.03M","0.67%"
"05/18/2014","16,606.27","16,490.35","16,613.07","16,341.30","354.64M","0.70%"
"05/11/2014","16,491.31","16,584.82","16,735.51","16,397.46","440.80M","-0.55%"
"05/04/2014","16,583.34","16,509.75","16,622.95","16,357.35","389.16M","0.43%"
"04/27/2014","16,512.89","16,363.20","16,620.06","16,312.66","424.26M","0.93%"
